name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Francisco Alvarez,2023,New York Mets,382,51,80,25,63,34,110,.209,.284,.437,.721,hitter
Jonathan Araúz,2023,New York Mets,59,3,8,3,9,5,18,.136,.203,.288,.491,hitter
Brett Baty,2023,New York Mets,353,41,75,9,34,29,109,.212,.275,.323,.598,hitter
Mark Canha,2023,New York Mets,257,28,63,6,29,32,52,.245,.343,.381,.724,hitter
Eduardo Escobar,2023,New York Mets,110,15,26,4,16,8,24,.236,.286,.409,.695,hitter
Luis Guillorme,2023,New York Mets,107,12,24,1,9,10,28,.224,.288,.327,.615,hitter
Tommy Hunter,2023,New York Mets,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Kay,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Francisco Lindor,2023,New York Mets,602,108,153,31,98,66,137,.254,.336,.470,.806,hitter
Tim Locastro,2023,New York Mets,56,13,13,2,3,3,22,.232,.338,.393,.731,hitter
Starling Marte,2023,New York Mets,315,38,78,5,28,16,69,.248,.301,.324,.625,hitter
Ronny Mauricio,2023,New York Mets,101,11,25,2,9,7,31,.248,.296,.347,.643,hitter
Jeff McNeil,2023,New York Mets,585,75,158,10,55,39,65,.270,.333,.378,.711,hitter
Danny Mendick,2023,New York Mets,65,4,12,1,4,4,15,.185,.232,.277,.509,hitter
Omar Narváez,2023,New York Mets,128,12,27,2,7,14,27,.211,.283,.297,.580,hitter
Tomás Nido,2023,New York Mets,56,5,7,0,1,2,18,.125,.153,.125,.278,hitter
Brandon Nimmo,2023,New York Mets,592,89,162,24,68,74,146,.274,.363,.466,.829,hitter
Rafael Ortega,2023,New York Mets,114,16,25,1,8,20,33,.219,.341,.272,.613,hitter
Michael Pérez,2023,New York Mets,8,1,4,0,0,0,1,.500,.500,.625,1.125,hitter
Tommy Pham,2023,New York Mets,231,29,62,10,36,29,56,.268,.348,.472,.820,hitter
Brooks Raley,2023,New York Mets,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gary Sánchez,2023,New York Mets,6,0,1,0,1,0,3,.167,.143,.167,.310,hitter
Drew Smith,2023,New York Mets,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
DJ Stewart,2023,New York Mets,160,21,39,11,26,15,56,.244,.333,.506,.839,hitter
Mark Vientos,2023,New York Mets,218,19,46,9,22,10,71,.211,.253,.367,.620,hitter
Daniel Vogelbach,2023,New York Mets,275,33,64,13,48,42,81,.233,.339,.404,.743,hitter
